224.0,161.0
224.0759493670886,165.9746835443038
224.15189873417722,170.9493670886076
224.22784810126583,175.9240506329114
224.30379746835442,180.8987341772152
224.37974683544303,185.873417721519
224.45569620253164,190.84810126582278
224.53164556962025,195.82278481012656
224.60759493670886,200.79746835443038
224.68354430379748,205.7721518987342
224.7594936708861,210.74683544303798
224.83544303797467,215.72151898734177
224.91139240506328,220.69620253164555
224.9873417721519,225.67088607594937
225.0632911392405,230.64556962025316
225.13924050632912,235.62025316455697
225.21518987341773,240.59493670886076
225.29113924050634,245.56962025316454
225.36708860759492,250.54430379746836
225.44303797468353,255.51898734177215
225.51898734177215,260.49367088607596
225.59493670886076,265.46835443037975
225.67088607594937,270.44303797468353
225.74683544303798,275.4177215189873
225.8227848101266,280.3924050632911
225.8987341772152,285.36708860759495
225.9746835443038,290.34177215189874
226.0506329113924,295.3164556962025
226.126582278481,300.2911392405063
226.20253164556962,305.2658227848101
226.27848101265823,310.24050632911394
226.35443037974684,315.2151898734177
226.43037974683546,320.1898734177215
226.50632911392404,325.1645569620253
226.58227848101265,330.1392405063291
226.65822784810126,335.11392405063293
226.73417721518987,340.0886075949367
226.81012658227849,345.0632911392405
226.8860759493671,350.0379746835443
226.9620253164557,355.0126582278481
227.0379746835443,359.9873417721519
227.1139240506329,364.96202531645565
227.18987341772151,369.9367088607595
227.26582278481013,374.9113924050633
227.34177215189874,379.88607594936707
227.41772151898735,384.8607594936709
227.49367088607596,389.83544303797464
227.56962025316454,394.8101265822785
227.64556962025316,399.7848101265823
227.72151898734177,404.75949367088606
227.79746835443038,409.7341772151899
227.873417721519,414.70886075949363
227.9493670886076,419.6835443037975
228.0253164556962,424.65822784810126
228.1012658227848,429.63291139240505
228.1772151898734,434.60759493670884
228.25316455696202,439.5822784810126
228.32911392405063,444.55696202531647
228.40506329113924,449.53164556962025
228.48101265822785,454.50632911392404
228.55696202531647,459.4810126582278
228.63291139240505,464.4556962025316
228.70886075949366,469.43037974683546
228.78481012658227,474.40506329113924
228.86075949367088,479.37974683544303
228.9367088607595,484.3544303797468
229.0126582278481,489.3291139240506
229.08860759493672,494.30379746835445
229.16455696202533,499.27848101265823
229.2405063291139,504.253164556962
229.31645569620252,509.2278481012658
229.39240506329114,514.2025316455696
229.46835443037975,519.1772151898734
229.54430379746836,524.1518987341772
229.62025316455697,529.126582278481
229.69620253164558,534.1012658227849
229.77215189873417,539.0759493670886
229.84810126582278,544.0506329113923
229.9240506329114,549.0253164556962
230.0,554.0
229.71428571428572,558.7428571428571
229.42857142857142,563.4857142857143
229.14285714285714,568.2285714285714
228.85714285714286,572.9714285714285
228.57142857142858,577.7142857142857
228.28571428571428,582.4571428571428
228.0,587.2
227.71428571428572,591.9428571428572
227.42857142857142,596.6857142857143
227.14285714285714,601.4285714285714
226.85714285714286,606.1714285714286
226.57142857142858,610.9142857142857
226.28571428571428,615.6571428571428
226.0,620.4
225.71428571428572,625.1428571428571
225.42857142857142,629.8857142857142
225.14285714285714,634.6285714285714
224.85714285714286,639.3714285714286
224.57142857142858,644.1142857142858
224.28571428571428,648.8571428571429
224.0,653.6
223.71428571428572,658.3428571428572
223.42857142857142,663.0857142857143
223.14285714285714,667.8285714285714
222.85714285714286,672.5714285714286
222.57142857142858,677.3142857142857
222.28571428571428,682.0571428571428
222.0,686.8
221.71428571428572,691.5428571428572
221.42857142857142,696.2857142857142
221.14285714285714,701.0285714285715
220.85714285714286,705.7714285714286
220.57142857142858,710.5142857142857
220.28571428571428,715.2571428571429
220.0,720.0
219.71428571428572,724.7428571428571
219.42857142857142,729.4857142857143
219.14285714285714,734.2285714285714
218.85714285714286,738.9714285714285
218.57142857142858,743.7142857142858
218.28571428571428,748.4571428571428
218.0,753.2
217.71428571428572,757.9428571428572
217.42857142857142,762.6857142857143
217.14285714285714,767.4285714285714
216.85714285714286,772.1714285714286
216.57142857142858,776.9142857142857
216.28571428571428,781.6571428571428
216.0,786.4
215.71428571428572,791.1428571428571
215.42857142857142,795.8857142857144
215.14285714285714,800.6285714285714
214.85714285714286,805.3714285714286
214.57142857142858,810.1142857142856
214.28571428571428,814.8571428571429
214.0,819.6
213.71428571428572,824.3428571428572
213.42857142857144,829.0857142857143
213.14285714285714,833.8285714285714
212.85714285714286,838.5714285714286
212.57142857142858,843.3142857142857
212.28571428571428,848.0571428571429
212.0,852.8
211.71428571428572,857.5428571428572
211.42857142857144,862.2857142857142
211.14285714285714,867.0285714285715
210.85714285714286,871.7714285714286
210.57142857142858,876.5142857142857
210.28571428571428,881.2571428571429
210.0,886.0
210.18666666666667,890.8133333333334
210.37333333333333,895.6266666666667
210.56,900.44
210.74666666666667,905.2533333333333
210.93333333333334,910.0666666666667
211.12,914.88
211.30666666666667,919.6933333333334
211.49333333333334,924.5066666666667
211.68,929.32
211.86666666666667,934.1333333333333
212.05333333333334,938.9466666666667
212.24,943.76
212.42666666666668,948.5733333333334
212.61333333333334,953.3866666666667
212.8,958.2
212.98666666666668,963.0133333333333
213.17333333333335,967.8266666666667
213.36,972.64
213.54666666666668,977.4533333333334
213.73333333333332,982.2666666666667
213.92,987.08
214.10666666666665,991.8933333333333
214.29333333333332,996.7066666666667
214.48,1001.52
214.66666666666666,1006.3333333333334
214.85333333333332,1011.1466666666666
215.04,1015.96
215.22666666666666,1020.7733333333333
215.41333333333333,1025.5866666666666
215.6,1030.4
215.78666666666666,1035.2133333333334
215.97333333333333,1040.0266666666666
216.16,1044.84
216.34666666666666,1049.6533333333334
216.53333333333333,1054.4666666666667
216.72,1059.28
