2132.0,1633.0
2137.027027027027,1632.972972972973
2142.054054054054,1632.945945945946
2147.0810810810813,1632.918918918919
2152.108108108108,1632.8918918918919
2157.135135135135,1632.8648648648648
2162.162162162162,1632.837837837838
2167.189189189189,1632.8108108108108
2172.2162162162163,1632.7837837837837
2177.2432432432433,1632.7567567567567
2182.2702702702704,1632.7297297297298
2187.2972972972975,1632.7027027027027
2192.324324324324,1632.6756756756756
2197.3513513513512,1632.6486486486488
2202.3783783783783,1632.6216216216217
2207.4054054054054,1632.5945945945946
2212.4324324324325,1632.5675675675675
2217.4594594594596,1632.5405405405406
2222.4864864864867,1632.5135135135135
2227.5135135135133,1632.4864864864865
2232.5405405405404,1632.4594594594594
2237.5675675675675,1632.4324324324325
2242.5945945945946,1632.4054054054054
2247.6216216216217,1632.3783783783783
2252.6486486486488,1632.3513513513512
2257.675675675676,1632.3243243243244
2262.7027027027025,1632.2972972972973
2267.7297297297296,1632.2702702702702
2272.7567567567567,1632.2432432432433
2277.7837837837837,1632.2162162162163
2282.810810810811,1632.1891891891892
2287.837837837838,1632.162162162162
2292.864864864865,1632.1351351351352
2297.891891891892,1632.1081081081081
2302.9189189189187,1632.081081081081
2307.945945945946,1632.054054054054
2312.972972972973,1632.027027027027
2318.0,1632.0
2323.027027027027,1631.972972972973
2328.054054054054,1631.945945945946
2333.0810810810813,1631.918918918919
2338.1081081081084,1631.8918918918919
2343.135135135135,1631.8648648648648
2348.162162162162,1631.837837837838
2353.189189189189,1631.8108108108108
2358.2162162162163,1631.7837837837837
2363.2432432432433,1631.7567567567567
2368.2702702702704,1631.7297297297298
2373.2972972972975,1631.7027027027027
2378.324324324324,1631.6756756756756
2383.3513513513512,1631.6486486486488
2388.3783783783783,1631.6216216216217
2393.4054054054054,1631.5945945945946
2398.4324324324325,1631.5675675675675
2403.4594594594596,1631.5405405405406
2408.4864864864867,1631.5135135135135
2413.5135135135133,1631.4864864864865
2418.5405405405404,1631.4594594594594
2423.5675675675675,1631.4324324324325
2428.5945945945946,1631.4054054054054
2433.6216216216217,1631.3783783783783
2438.6486486486488,1631.3513513513512
2443.675675675676,1631.3243243243244
2448.7027027027025,1631.2972972972973
2453.7297297297296,1631.2702702702702
2458.7567567567567,1631.2432432432433
2463.7837837837837,1631.2162162162163
2468.810810810811,1631.1891891891892
2473.837837837838,1631.162162162162
2478.864864864865,1631.1351351351352
2483.891891891892,1631.1081081081081
2488.9189189189187,1631.081081081081
2493.945945945946,1631.054054054054
2498.972972972973,1631.027027027027
2504.0,1631.0
2503.954954954955,1635.972972972973
2503.90990990991,1640.945945945946
2503.864864864865,1645.918918918919
2503.8198198198197,1650.8918918918919
2503.774774774775,1655.8648648648648
2503.7297297297296,1660.837837837838
2503.6846846846847,1665.8108108108108
2503.6396396396394,1670.7837837837837
2503.5945945945946,1675.7567567567567
2503.5495495495497,1680.7297297297298
2503.5045045045044,1685.7027027027027
2503.4594594594596,1690.6756756756756
2503.4144144144143,1695.6486486486488
2503.3693693693695,1700.6216216216217
2503.324324324324,1705.5945945945946
2503.2792792792793,1710.5675675675675
2503.234234234234,1715.5405405405406
2503.189189189189,1720.5135135135135
2503.1441441441443,1725.4864864864865
2503.099099099099,1730.4594594594594
2503.054054054054,1735.4324324324325
2503.009009009009,1740.4054054054054
2502.963963963964,1745.3783783783783
2502.9189189189187,1750.3513513513512
2502.873873873874,1755.3243243243244
2502.828828828829,1760.2972972972973
2502.7837837837837,1765.2702702702702
2502.738738738739,1770.2432432432433
2502.6936936936936,1775.2162162162163
2502.6486486486488,1780.1891891891892
2502.6036036036035,1785.162162162162
2502.5585585585586,1790.1351351351352
2502.5135135135133,1795.1081081081081
2502.4684684684685,1800.081081081081
2502.4234234234236,1805.054054054054
2502.3783783783783,1810.027027027027
2502.3333333333335,1815.0
2502.288288288288,1819.972972972973
2502.2432432432433,1824.9459459459458
2502.198198198198,1829.918918918919
2502.153153153153,1834.8918918918919
2502.108108108108,1839.8648648648648
2502.063063063063,1844.837837837838
2502.018018018018,1849.8108108108108
2501.972972972973,1854.7837837837837
2501.927927927928,1859.7567567567567
2501.8828828828828,1864.7297297297298
2501.837837837838,1869.7027027027027
2501.7927927927926,1874.6756756756756
2501.747747747748,1879.6486486486488
2501.7027027027025,1884.6216216216217
2501.6576576576576,1889.5945945945946
2501.612612612613,1894.5675675675675
2501.5675675675675,1899.5405405405404
2501.5225225225226,1904.5135135135135
2501.4774774774774,1909.4864864864865
2501.4324324324325,1914.4594594594594
2501.387387387387,1919.4324324324325
2501.3423423423424,1924.4054054054054
2501.2972972972975,1929.3783783783783
2501.252252252252,1934.3513513513512
2501.2072072072074,1939.3243243243244
2501.162162162162,1944.2972972972973
2501.1171171171172,1949.2702702702702
2501.072072072072,1954.2432432432433
2501.027027027027,1959.2162162162163
2500.981981981982,1964.1891891891892
2500.936936936937,1969.162162162162
2500.891891891892,1974.135135135135
2500.846846846847,1979.1081081081081
2500.801801801802,1984.081081081081
2500.7567567567567,1989.0540540540542
2500.711711711712,1994.027027027027
2500.6666666666665,1999.0
2500.6216216216217,2003.972972972973
2500.5765765765764,2008.9459459459458
2500.5315315315315,2013.918918918919
2500.4864864864867,2018.8918918918919
2500.4414414414414,2023.8648648648648
2500.3963963963965,2028.837837837838
2500.3513513513512,2033.8108108108108
2500.3063063063064,2038.7837837837837
2500.261261261261,2043.7567567567567
2500.2162162162163,2048.7297297297296
2500.171171171171,2053.7027027027025
2500.126126126126,2058.675675675676
2500.0810810810813,2063.6486486486488
2500.036036036036,2068.6216216216217
2499.990990990991,2073.5945945945946
2499.945945945946,2078.5675675675675
2499.900900900901,2083.5405405405404
2499.8558558558557,2088.5135135135133
2499.810810810811,2093.4864864864867
2499.765765765766,2098.4594594594596
2499.7207207207207,2103.4324324324325
2499.675675675676,2108.4054054054054
